instance_id,text,source,scores,users,man_score,woman_score,white_score,black_score,asian_score,nonwhite_score,label
1845,Give me a call when you have a chance?  I have a question for you.,revised,"[3.0, 2.0, 4.0, 5.0, 3.0, 3.0, 3.0]","['63e52066b0f31aee3860d8c2', '62dccf664ff0895a60cfdda2', '63d3fd4267f25518af752d7e', '5ebc70e8d7a1780bedd1514e', '60edb2213042be8b4c1363c2', '5e01451c6e8aabd0d17df3a9', '615f69f97b6fb976c2aee3bd']",2.75,4.0,3.3333333333333335,3.0,,3.0,3.2857142857142856
1846,"Hi!

It's 1) Grease and 2) 'NSYNC. I am insulted that you don't know how to spell the name of this legendary band!",revised,"[2.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0]","['61539b3fa541b182c0fadde1', '5dcec32a367c6d000a4282c2', '612d384d2854531514c9be92', '622a0d9a4f5132ad78e5f1b6', '6152b8943ef5c73934ed350a', '5dc2354a28e0d5185e05067c', '5d8a1d20d1afcb0019d7390b']",1.6666666666666667,1.5,1.8,1.0,,1.0,1.5714285714285714
1847,"PLEASE FORWARD YOUR SHIRT SIZE TO ME (S, M, L, XL, ETC.) AS SOON AS POSSIBLE, 
BUT NO LATER THAN FRIDAY, SEPTEMBER 8, 2000.
THANK YOU!!!!",enron,"[5.0, 3.0, 4.0, 3.0, 3.0, 2.0, 4.0]","['5b06efd1732c5d000154de23', '62db157402a7033df0048e1c', '62bd42b72c2ccddf753b655b', '5be87ae193ca1f00014dae06', '6101f6f45269e30a22fc4526', '62753ba6947edadb945d0121', '5f77c6a1a110ce346dc016ec']",3.0,4.0,3.5,,,3.0,3.4285714285714284
1848,"Not pigs, please refer to the color pink, which I find quite lovely and reminiscent of your delightful personality. Thank you for your understanding, and please know that I appreciate you. And love you.

Warm regards,

Angelica Paez",revised,"[5.0, 4.0, 5.0, 5.0, 5.0]","['5ede3d2ef7c9f9068776c4d2', '5cb62e9293342300017a72a1', '62685fb139dc07380edf7988', '6152b8943ef5c73934ed350a', '594a955b09c434000142a8fb']",4.666666666666667,5.0,5.0,5.0,,4.666666666666667,4.8
1849,"Hey! This is just a follow up from our recent conversation. I would love to hear your thoughts or any other ideas you care to discuss. Rest assured, our conversations are always held in strict confidence.",revised,"[3.0, 4.0, 4.0, 3.0, 5.0, 4.0]","['5b757a03976ecb0001b1168f', '6162fa4fec3fe9d88d067ada', '5e2c9026f4a3052be159c494', '63d570d979c31656fece7c7d', '5ed1d52eea444913b2d4576d', '5e56457f6370ba0184e041b4']",4.0,3.5,3.8,4.0,,4.0,3.8333333333333335
185,i guess you didnt hear me talkint to you,enron,"[1.0, 1.0, 1.0, 3.0, 1.0, 1.0]","['6151f8d17451289b4a59a6a8', '5dd4c2f2390fb648f7baf4d2', '5c59d8105bbd810001fb26de', '636e7db188a61f7669dd6120', '5aea7d94a110a00001f7e50e', '5c21923289f03500017369fd']",1.0,1.6666666666666667,1.5,1.0,,1.0,1.3333333333333333
1850,"No rest for the wicked, huh?
I'd offer to take you out for that drink tonight, but I need to pick up Avril 
from the airport in an hour.
Hope you got to enjoy at least some of your weekend. . .
Dave",enron,"[3.0, 2.0, 5.0, 5.0, 4.0, 4.0]","['5f4c80a4acc80f89fd507fdc', '63e52066b0f31aee3860d8c2', '5dd0d2f02b033b190687eaee', '5b1f185488ee7400012b4b5c', '55b1add5fdf99b6731f04c5a', '5df27b81acd5ce18b4bd225c']",4.0,3.6666666666666665,3.8,4.0,,4.0,3.8333333333333335
1851,"Hi,



I wish you were here watching this, it is very funny and I think you'd laugh as much as I am.



Thanks",revised,"[5.0, 3.0, 5.0, 4.0, 3.0, 5.0, 2.0]","['5b4d39f2d4c93b00019c8217', '6162fa4fec3fe9d88d067ada', '5e2b74daae56b71b9d24d89b', '63ed27a5e1566867a961b6fc', '5b15d20c444cef0001cb1153', '609c297aff4c80dac255f75d', '63d3fadce8d1c8d393740c2b']",3.75,4.0,4.0,3.0,5.0,3.6666666666666665,3.857142857142857
1852,"Hi Cara,

I agree that we should reduce the number of ""names"" from a global standpoint now while we can.

The routing portion of the workspace seems to work well, I agree, but the major issues lie with the confirmation side of it.

On another note, it seems I am duplicating work here. ie: I am using build route, transferring to excel (to get the font/colors, etc) then back to the workspace.

We'll see... I'll hit it again next week.

Thanks for all your ""documented"" input... It sure helps.

CB",revised,"[1.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0]","['60ff24f7ca731d0a400d69e6', '579f1d3bc9abeb0001af52d8', '6272dd2385466cf877e99971', '6137ebb74197e0473d1318e3', '614f7e19d4577addcf8739d4', '62fbeca46caf4abaaf74b5f1', '5e3cc28a194a520c0c128f13']",4.6,2.5,4.5,4.0,5.0,3.3333333333333335,4.0
1853,It might not be a bad idea to forward this email for their review first just in case their attorney has any suggestions. ,revised,"[3.0, 3.0, 4.0, 4.0, 1.0, 3.0, 4.0]","['6333a507e85e0b8a172bd2a1', '637eb496be8424d63998a0a3', '5a7618b18fe2dc0001057243', '610a8b75ec5600f95b8b1c12', '63b48736ce3bb3afbc79ff7c', '5fc6a3c3f7ddee03573bdd6c', '640e04b278799b47b29d4ddd']",3.5,3.0,3.142857142857143,,,,3.142857142857143
1854,I was under the impression you were going skiing. The gentlemen we went hunting with did not know what they were doing. We consumed quite a bit of beer and spirits. We played paintball and ate BBQ and then sat around the campfire. Do you have an open night you would be able to grab some drinks this week? I will chat with you later. I can be reached at 281-787-0029. DB,revised,"[3.0, 3.0, 5.0, 3.0, 4.0, 3.0, 4.0]","['608f2bae0ee0a74455533e4c', '58a50aebbb9e0f0001aca2a7', '5ec2feeb47c4471339d3b2ce', '5f47e6376aa63923f3804e3b', '63b9ff9f64549294f0abe3c1', '6151fbe0c6b5a6b6af706100', '5ee667342eebe93d1db38dd0']",3.25,4.0,3.75,,3.0,3.3333333333333335,3.5714285714285716
1855,"We have been doing this here in Houston via a Unanimous Consent of the 
Directors of the Company appointing the individual(s) as agents and 
attorneys-in-fact.  Do you sugguest I proceed this way or via the Power of 
Attorney below?",enron,"[5.0, 3.0, 5.0, 4.0, 4.0, 4.0]","['61074792728f0f9e791ad083', '6321b8a415804175faa4a824', '610019cae69b9ad34c95e3b3', '63fc00a210518ac818a9c529', '61004bfc57c47054a837058a', '637d69bd2bc2aeda148b4d83']",4.0,4.25,4.0,4.5,,4.5,4.166666666666667
1856,"Thursday June 7 is just fine with me...i will coordinate with Patti...all
the best to mom and dad..geoffrey",enron,"[5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0]","['5dceca2541afe801a32e27ac', '5ff0f1b0dd8cf14ba8957c5b', '5484949efdf99b0379939cc6', '638e415e46b2a8da60722496', '5fbd057ea95c7102638685d5', '63856845134e9c850a9e38f7', '63336348c3ae085755192b6a']",4.0,4.333333333333333,4.333333333333333,4.333333333333333,4.0,4.25,4.285714285714286
1857,"I am so not drinking, but I have to admit that I kind of feel like that dude from that movie ""Leaving Las Vegas"".",revised,"[2.0, 5.0, 4.0, 3.0, 3.0, 3.0, 4.0]","['5c080adf76e77b00016744dc', '60dfa0f80964725cfdab1685', '6369700320bc7dd22e733009', '5b233660648d5b0001b7de87', '62df06687ffc916ae47759ee', '610763db336c7d883758810d', '5f4aeb98fffa876b6ab5372d']",3.3333333333333335,3.5,3.6666666666666665,,,2.0,3.4285714285714284
1858,"Hello,



Just saw your contact. My apologies as I'm sitting in on a conference call right now, but how are you?",revised,"[3.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0]","['63d041c1bbf35aa39f210ed4', '5e700a1e8ec5e3011f03c08e', '5eb070eb793af1113c01e244', '61644b17ec9f97f7485d5624', '5de33ff0cc246f3633dc01d2', '595bee9282be5500017ad683', '63d3fd4267f25518af752d7e']",4.0,4.666666666666667,4.2,4.0,,4.5,4.285714285714286
1859,I need to prepare a good speech ,revised,"[2.0, 4.0, 2.0, 1.0, 3.0, 3.0]","['60da243688f9aa74901ae90e', '60858334390f28f5a4fb79d3', '63915e2f380a036b2edf35c9', '638e415e46b2a8da60722496', '5e40b0eec193742f691c1984', '62f70dd38becd2f7f2ce53a8']",3.0,1.5,2.8,1.0,,1.0,2.5
186,"Geneva, see the document below for the music system bid.  Call me and let's discuss.
 
kh",enron,"[3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0]","['5d4a36e8a61675000169036f', '574ce0a57fd0ec000db73aa6', '63915e2f380a036b2edf35c9', '615de5ffd3c522eef3c49556', '5f4fc497a3b4320c8928639e', '63856845134e9c850a9e38f7', '5ddd1dd2b48da3c63a3ccdbb']",4.0,3.25,3.5,4.0,,4.0,3.5714285714285716
1860,i think that all they do is bark and freak out.  they aren't good dogs.  they aren't friendly.  and i am not angry.,enron,"[1.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0]","['60fe1474fddd5ca98dde076b', '633872ba6dfc63a1faf7112d', '5cab69f77ea4a700019a87dc', '5fa6ce1ded47dd36825f00d7', '638e415e46b2a8da60722496', '60ef9d89ec035587753dc4ed', '5d4345e9be616d0001f786cd']",2.0,2.3333333333333335,2.0,3.0,2.0,2.5,2.2857142857142856
1861,"According to Bilas' advisor Halligan, Bilas did not cut a deal with any

other Commissioners and give them a heads up on what was going to be proposed. She says he will meet with parties next week and be receptive to any information showing that they misinterpreted the PG&E citygate pricing data.

Mike Day",revised,"[4.0, 3.0, 5.0, 3.0, 3.0, 3.0, 3.0]","['607cf097a3821b079390ebb5', '5d47abcc2dc88900166f27c9', '5e42f74f5b772a18434cabf7', '6400f34a0d001f6bd0faadaa', '5c0150326a0c6e00013c6068', '63ed3c9553e90510bf1da553', '61110faa7e65b9b5ae70c267']",3.0,4.0,3.5,3.0,,3.0,3.4285714285714284
1862,"Dear Sara and Sheila,

I apologize if I came across as being unreasonable. I thought the dates that I included from the past had already been done. We have a way of paying an intermediate margin so the only deadline now would be the end of the month. Can you suggest what is attainable and by when based on your experience? London will prepare confirmations for ECI so we will need to have a service agreement between ECI and Enron Credit Ltd.

 

Do you know if the idea of getting a guarantee from Bear ever was established?

Respectfully,

Richard",revised,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","['5dceca2541afe801a32e27ac', '5c003b5c2c8cc1000138e25f', '613254f907b5038999e2688f', '62bd42b72c2ccddf753b655b', '6044dfc230e44b5793804ba6', '5f456942485340144549178e']",5.0,4.8,4.8,5.0,,5.0,4.833333333333333
1863,"so what does this guy do for Burbank and why do they pay him the ""big bucks""????",enron,"[2.0, 1.0, 3.0, 3.0, 2.0, 3.0, 1.0]","['5ec12ad1759b78000a4f9965', '5ea96c3da01cad04cfea50b6', '637656f618065b68614915b0', '62fbeca46caf4abaaf74b5f1', '614e7b3a166756f594091945', '5be781ca3b047e0001a39e47', '61006c1e2e5f5734d322b8df']",2.6666666666666665,2.0,2.4,,,1.5,2.142857142857143
1864,"Unfortunately, with chain letters you're not able to send them back to the sender. 



Back to your car, what type of car did you buy? 

I can't wait to take it out for a drive around town,

and possibly even meet a woman for a date.",revised,"[2.0, 1.0, 1.0, 2.0, 3.0, 4.0]","['609800dd75479749cf47d10c', '63da9d744c860382808770bd', '5ea96c3da01cad04cfea50b6', '5fdd6ae284b3a9449c87a064', '5d4e212b81ca1c001b21672c', '63ed1d16cb4f814893353e97']",3.5,1.6666666666666667,3.0,2.0,2.0,1.75,2.1666666666666665
1865,"Hello,



Would you be available for a lunch meeting on Tuesday at noon at Ruggles on Main?



Best, 

XXX",revised,"[4.0, 2.0, 3.0, 5.0, 4.0]","['608f2bae0ee0a74455533e4c', '5a585be8e0cf3d00012657b8', '638a3fd5992f01b81d0e1e93', '60ff8ef5687d522fc499537b', '6019e00ed94edf15326f30f3']",2.5,4.333333333333333,3.3333333333333335,,4.0,4.0,3.6
1866,"Not on a plane, boat or train.  I'll call at 1 pm CDT.",enron,"[1.0, 4.0, 3.0, 3.0, 3.0, 3.0, 1.0]","['637eb496be8424d63998a0a3', '5ff0f1b0dd8cf14ba8957c5b', '61640652141bd74963f8f1cb', '62858e3a433a7a27305f1992', '60eeed7cce4ddb957b239f03', '5d32058c1f845b0016baaa65', '61071a0d2b914a0ea66eae94']",3.0,2.75,2.0,3.0,4.0,2.8,2.5714285714285716
1867,"I'm at my new desk on the 4th floor.  I'm here, my computer is here, but it looks like my phone has not been activated.  So I don't know when I'll be able to call and aggravate you.  Email aggravations just aren't the same.
Please try to think of some of our old conversations, especially those where you would look up and to the left uttering ""oh my GOD!"".",enron,"[2.0, 4.0, 2.0, 3.0, 4.0, 4.0, 2.0]","['62c026818910950fc380e599', '5b233660648d5b0001b7de87', '60d4ecd22def4bbd52671db2', '6044dfc230e44b5793804ba6', '61110faa7e65b9b5ae70c267', '5d5a2bd93296320016eee507', '63fb4b7f05faed13656528f0']",3.0,3.0,3.1666666666666665,,2.0,2.0,3.0
1868,"No pigs.  Just pink, like you.  Love you!
-- 
Angelica Paez <ampaez@earthlink.net>",enron,"[2.0, 2.0, 3.0, 2.0, 4.0, 5.0, 1.0]","['60fdddcb212cd62e7f6ea1f9', '63b5681c49af1cbe651420bc', '5fb16308dc5973607fa3041c', '63c1c24976306b075e432d82', '5ddef2e6929d5de6f1050f1c', '63e57af0f73c3e6a3e10bebd', '62b146e365eca239ef0dbbfb']",4.0,2.5,3.0,,1.0,1.0,2.7142857142857144
1869,You seem like you need help with your golf game. Let me know if you need any pointers. ,revised,"[2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 3.0]","['57f433b5b0aca300010a9981', '608590825d295c858cbe7fa9', '61640652141bd74963f8f1cb', '5ac4c721e1099600016a823b', '5be769f53b047e0001a39b01', '6167abbd7db521535e811eb0', '63fc00a210518ac818a9c529']",3.0,2.4,2.4,3.0,,3.0,2.5714285714285716
187,"- TexasFight.jpg

- Score+Board.jpg

                           I am forwarding these to you with the condition that you are not allowed to send these to any of your uppity OU cronies.",revised,"[3.0, 1.0, 3.0, 1.0, 3.0, 1.0, 1.0]","['63d041c1bbf35aa39f210ed4', '63fe38bfab28b75385783fba', '5f6e50b66df91337616891fe', '6286e230131e05c7542470db', '610a8b75ec5600f95b8b1c12', '55b1add5fdf99b6731f04c5a', '63336348c3ae085755192b6a']",1.6666666666666667,2.0,2.5,1.0,,1.0,1.8571428571428572
1870,"Wow, that was so great! I am rolling in awe now!",revised,"[5.0, 4.0, 4.0, 5.0, 2.0, 4.0]","['5d4a36e8a61675000169036f', '5a585be8e0cf3d00012657b8', '6152b8943ef5c73934ed350a', '61022a84042923c389bf1499', '5efcaaee74e56207d16db007', '62c08fa6cab36e3a08790b49']",4.25,3.5,3.75,4.0,,4.5,4.0
1871,"This beaver had a super night of drinking and forgot his hardhat at work the
next day
 - safety first.jpg",enron,"[1.0, 4.0, 2.0, 4.0, 3.0, 2.0, 4.0, 5.0]","['60ff27e7e1030af99a1ecc26', '5cb62e9293342300017a72a1', '614e7b3a166756f594091945', '63f477547d2302b4346299f4', '62858e3a433a7a27305f1992', '5e20a27f25a4d03b9ee10bc6', '642ae58a4893939dd32fd402', '639a21660463f7343d9cee2b']",3.3333333333333335,3.5,3.0,5.0,,3.25,3.125
1872,Attached are EOL credit approvals.  Please call with any questions; thanks.,enron,"[3.0, 3.0, 4.0, 4.0, 4.0, 2.0, 5.0]","['61640652141bd74963f8f1cb', '5ea96c3da01cad04cfea50b6', '60b348a8332d26d4b88be6a1', '63f477547d2302b4346299f4', '595bee9282be5500017ad683', '63ef5d25e9b2814388fe79d4', '5c12521fbf739a0001cfeb03']",3.4,5.0,3.8,,,3.0,3.5714285714285716
1873,"Hello,



I'm just wondering if it would be all right to mention the price. Either way is fine with me. ",revised,"[4.0, 5.0, 3.0, 3.0, 5.0, 4.0, 3.0]","['5b757a03976ecb0001b1168f', '60dfa0f80964725cfdab1685', '5f6e50b66df91337616891fe', '5dcec32a367c6d000a4282c2', '5dd4c2f2390fb648f7baf4d2', '5dd48444dd9a7447d224cc71', '6007b5de4508d81c9a2a0433']",4.0,3.75,3.857142857142857,,,,3.857142857142857
1874,"Hi Paolo, just wanted to give you a quick update on the review. I should be finished in a day or two. I apologize for the delay, as we've been quite busy here at Enron for the past few days. Thanks for your patience. Best regards, Vince.",revised,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","['6316c38449466a362ee07be9', '63f018abf8a9cc18acee5799', '62db157402a7033df0048e1c', '63ee59dc6e5fbabca14d3d16', '60fb534aa3d839c152fa8f36', '5d076df10eb3440018758980', '5b1f185488ee7400012b4b5c', '62a9513ae9305607fd5af01a']",5.0,4.666666666666667,5.0,4.0,,4.5,4.875
1875,"Wow, you're really on top of your game today! I appreciate your positive feedback. ",revised,"[4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0]","['62c026818910950fc380e599', '61539b3fa541b182c0fadde1', '59ea4e1116ecc200016ff81e', '5ff0f1b0dd8cf14ba8957c5b', '59d1e366faf42e00012b6c1c', '60f6ce6de6cf393bcde0c14d', '595bee9282be5500017ad683']",4.333333333333333,4.75,4.5,5.0,4.5,4.666666666666667,4.571428571428571
1876,"The doctors have no idea how the patient escaped, but are fairly certain no one was injured or suffered from the usual sexual assault associated with patient Murphy's past ""explorations.""",revised,"[4.0, 3.0, 4.0, 2.0, 3.0, 4.0, 3.0]","['60de9c66c01a9de405e9efb0', '615b1bbb04fb28394b341ee9', '60e9c78a617cbabf4732fee6', '5b50881a59119400018abaf3', '5d32058c1f845b0016baaa65', '611c5ecc9dbdd93c809cee27', '6165a91cfe487d469c4242fd']",3.5,2.0,3.2,3.0,,3.5,3.2857142857142856
1877,"As soon as we receive notice to move ahead, generalists will receive a training binder outlining the process of the WARN notifications. 



In order to clearly mark the documents as confidential and proprietary, please let me know if you have preferences for how this might look in the two following areas by Friday at noon:



1)  Would you like specific wording used?



2) Would you prefer the wording be placed on the document's introduction page, as a footer on each page, or some other way? 



I plan to finalize the documents according to the above deadline unless I hear otherwise. Thanks so much for your feedback!



Thanks - Tana",revised,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","['5e65531ade78962d424730a3', '614e049f538645ead4ff4d49', '5c003b5c2c8cc1000138e25f', '63f018abf8a9cc18acee5799', '63e2efb080652555c6d566cb', '57a2caf8275be6000135b3aa', '5dcecc2d1986eb01a449f4e4']",5.0,4.333333333333333,5.0,3.0,5.0,4.0,4.714285714285714
1878,Thank you for being there for me. I could be a little out of town sometime little shaky. I truly appreciate it. I love you I miss you. Hope to see you soon.,revised,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","['6102c843811b2ec9d92767ad', '5b06efd1732c5d000154de23', '57d435c8ca054400014bac35', '6345fd111f4b746641e67b9f', '5d47abcc2dc88900166f27c9', '568d286ab5a2c2000cb6a91c']",5.0,5.0,5.0,,,,5.0
1879,"I am really enjoying my new position away from Reliant. I am learning a lot  of new things, and hope to be able to transfer to something

different eventually. I hear you are going to the Kentucky Derby. It sounds like a lot of fun. Is the company sponsoring this?  Well, have a good time and enjoy yourself.",revised,"[4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 3.0]","['5ea96c3da01cad04cfea50b6', '60e9c78a617cbabf4732fee6', '5d3a2d1da46f450019cdf5d3', '6324f7f3c58b003e512334e0', '63dbd0221365338a25e03610', '611c5ecc9dbdd93c809cee27', '5e9c4666d28cb0023c8d43a5']",4.2,4.0,4.0,,,4.333333333333333,4.142857142857143
188,"Holden,
Please email me the February and March worksheet when it is available.  
Thanks,
Steve",enron,"[2.0, 4.0, 4.0, 3.0, 5.0, 5.0]","['63d041c1bbf35aa39f210ed4', '5fb16308dc5973607fa3041c', '6150ca885dca8c918357a4d1', '5de7f88b762dc2775b2265b8', '5c0e8c65a2f251000137e916', '63336348c3ae085755192b6a']",3.0,4.666666666666667,3.6,5.0,,5.0,3.8333333333333335
1880,"Hey, Carol! Hope your day is going good. I missed this deal the other day which was originally assigned to Marie. Oops!



In our last legal/credit meeting, Brant was going to call Christina Tice, the CP credit manager. I don't know if that ended up happening or not. Either way, Maybe this is a good one for Tana to stay on top of Brant?



This sounds like something that could be right up your alley? Oh and, nothing happened with credit on Friday.



Although Richard inquired about Palladium. I let him know that we drew on the LC's last week (according to Tanya).



Thanks,

Sara",revised,"[4.0, 3.0, 3.0, 4.0, 2.0, 4.0, 5.0]","['60ff27e7e1030af99a1ecc26', '610d7f845082b557c0ca5b25', '5c7d6064f066ff001468d0f5', '60d4ecd22def4bbd52671db2', '5f0f433274ad8a03f0a4c8f4', '5f47e6376aa63923f3804e3b', '581e0aee4182b600017307ea']",3.5,3.5,3.8,2.0,4.0,3.0,3.5714285714285716
1881,"I've figured it out!

The last page doesn't share ANY cards in common with the first page, so of course you won't see your card repeated there. That's where the trick lies! :D",revised,"[3.0, 4.0, 3.0, 4.0, 4.0, 4.0]","['63e52066b0f31aee3860d8c2', '60858334390f28f5a4fb79d3', '5f47e6376aa63923f3804e3b', '60edb2213042be8b4c1363c2', '611c5ecc9dbdd93c809cee27', '631f9f50e32a53a43badde1e']",3.8,3.0,3.6,,,4.0,3.6666666666666665
1882,Who are you talking to at Socal.  The deal was for July imbalance which was traded at the end of August.  Maybe they are confused.  Tell them to talk to Steve Baird.,enron,"[5.0, 4.0, 3.0, 2.0, 3.0, 3.0, 2.0]","['60de9c66c01a9de405e9efb0', '63b4a733232fda6d87ba6a02', '5f1b84872171f838a8a3cfa9', '5db5f139d27e05000f0eab30', '5df27b81acd5ce18b4bd225c', '62a9513ae9305607fd5af01a', '62753ba6947edadb945d0121']",3.25,3.0,3.0,3.5,,3.5,3.142857142857143
